departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,lectureCode,teacher,room,target,remarks,sourcePage,sourceFile,normalizedTitle
kikai_system,機シ,世田谷,水,1,前期,2,SD,Cプログラミング及び演 習,saz123101,藪井 将太 関口 和真,"12L,12M",対象[20-17],"対開講(水1,水2)",5,2026世田谷キャンパス前期.pdf,Cプログラミング及び演習
kikai_system,機シ,世田谷,水,1,前期前,2,AB,プログラミング及び演習 (a),saa123103,関口 和真,"12L,12M",対象[25-21],"対開講(水1,水2) ○",5,2026世田谷キャンパス前期.pdf,プログラミング及び演習(a)
kikai_system,機シ,世田谷,水,1,前期前,2,AB,数理統計学(a),saa123105,出耒 光夫,12A,対象[25-21],,5,2026世田谷キャンパス前期.pdf,数理統計学(a)
kikai_system,機シ,世田谷,水,1,前期後,2,AB,プログラミング及び演習 (b),sab123104,藪井 将太,"12L,12M",対象[25-21],"対開講(水1,水2) ○",5,2026世田谷キャンパス前期.pdf,プログラミング及び演習(b)
kikai_system,機シ,世田谷,水,1,前期後,2,AB,数理統計学(b),sab123106,出耒 光夫,12A,対象[25-21],,5,2026世田谷キャンパス前期.pdf,数理統計学(b)
kikai_system,機シ,世田谷,水,2,前期,2,AB,Cプログラミング及び演 習,saz123101,藪井 将太 関口 和真,"12L,12M",対象[20-17],"対開講(水1,水2)",5,2026世田谷キャンパス前期.pdf,Cプログラミング及び演習
kikai_system,機シ,世田谷,水,2,前期前,1,AB,線形代数学(1a),saa123201,矢部 貴大,12D,対象[26-21],,5,2026世田谷キャンパス前期.pdf,線形代数学(1a)
kikai_system,機シ,世田谷,水,2,前期前,2,CD,プログラミング及び演習 (a),saa123103,関口 和真,"12L,12M",対象[25-21],"対開講(水1,水2)",5,2026世田谷キャンパス前期.pdf,プログラミング及び演習(a)
kikai_system,機シ,世田谷,水,2,前期前,2,CD,数理統計学(a),saa123202,出耒 光夫,12A,対象[25-21],,5,2026世田谷キャンパス前期.pdf,数理統計学(a)
kikai_system,機シ,世田谷,水,2,前期後,1,AB,線形代数学(1b),sab123203,矢部 貴大,12D,対象[26-21],,5,2026世田谷キャンパス前期.pdf,線形代数学(1b)
kikai_system,機シ,世田谷,水,2,前期後,2,CD,プログラミング及び演習 (b),sab123104,藪井 将太,"12L,12M",対象[25-21],"対開講(水1,水2)",5,2026世田谷キャンパス前期.pdf,プログラミング及び演習(b)
kikai_system,機シ,世田谷,水,2,前期後,2,CD,数理統計学(b),sab123204,出耒 光夫,12A,対象[25-21],,5,2026世田谷キャンパス前期.pdf,数理統計学(b)
kikai_system,機シ,世田谷,木,1,前期前,2,AB,材料力学(1)及び演習,saa121108,秋田 貢一,12P,対象[25-21],"対開講(月1,木1) ○",5,2026世田谷キャンパス前期.pdf,材料力学(1)及び演習
kikai_system,機シ,世田谷,木,1,前期前,2,CD,材料力学(1)及び演習,saa121109,宮坂 明宏,12H,対象[25-21],"対開講(月1,木1) ○",5,2026世田谷キャンパス前期.pdf,材料力学(1)及び演習
kikai_system,機シ,世田谷,木,1,前期前,2,CD,材料力学(1)及び演習,saa121109,宮坂 明宏,12H,対象[25-21],"対開講(月1,木1) ○",5,2026世田谷キャンパス前期.pdf,材料力学(1)及び演習
kikai_system,機シ,世田谷,木,1,前期前,2,CD,材料力学(1)及び演習,saa121108,秋田 貢一,12P,対象[25-21],"対開講(月1,木1) ○",5,2026世田谷キャンパス前期.pdf,材料力学(1)及び演習
kikai_system,機シ,世田谷,木,1,前期前,3,CD,技術者倫理,saa121104,田中 康寛 三宅 弘晃 白鳥 英 渡邉 力夫,31A,対象[24-17],"対開講(月1,木1)",5,2026世田谷キャンパス前期.pdf,技術者倫理
kikai_system,機シ,世田谷,木,1,前期前,4,CD,ロボット工学応用,saa121102,佐藤 大祐,73A,対象[23-17],"対開講(月1,木1)",5,2026世田谷キャンパス前期.pdf,ロボット工学応用
kikai_system,機シ,世田谷,木,1,前期後,1,AB,工業力学及び演習,sab121106,宮坂 明宏,1BN,対象[26-21],"対開講(月1,木1)",5,2026世田谷キャンパス前期.pdf,工業力学及び演習
kikai_system,機シ,世田谷,木,1,前期後,1,CD,工業力学及び演習,sab121107,柴田 拓馬,1BL,対象[26-21],"対開講(月1,木1)",5,2026世田谷キャンパス前期.pdf,工業力学及び演習
kikai_system,機シ,世田谷,木,1,前期後,1,CD,工業力学及び演習,sab121106,宮坂 明宏,1BN,対象[26-21],"対開講(月1,木1)",5,2026世田谷キャンパス前期.pdf,工業力学及び演習
kikai_system,機シ,世田谷,木,1,前期後,1,CD,工業力学及び演習,sab121107,柴田 拓馬,1BL,対象[26-21],"対開講(月1,木1)",5,2026世田谷キャンパス前期.pdf,工業力学及び演習
kikai_system,機シ,世田谷,木,1,前期後,3,CD,振動工学,sab121110,藪井 将太,12K,対象[24-17],"対開講(月1,木1)",5,2026世田谷キャンパス前期.pdf,振動工学
kikai_system,機シ,世田谷,木,2,前期前,1,SD,PBL(1),saa121201,土方 規実雄,PBL教室,対象[26-20],"対開講(月2,木2)",5,2026世田谷キャンパス前期.pdf,PBL(1)
kikai_system,機シ,世田谷,木,2,前期前,2,SD,ベクトル解析学,saa121202,渡邉 力夫,12P,対象[25-17],"対開講(月2,木2)",5,2026世田谷キャンパス前期.pdf,ベクトル解析学
kikai_system,機シ,世田谷,木,2,前期後,1,AB,電気物理及び演習(a),sab121208,田中 康寛,1BB,対象[26-21],"対開講(月2,木2)",5,2026世田谷キャンパス前期.pdf,電気物理及び演習(a)
kikai_system,機シ,世田谷,木,2,前期後,1,CD,電気物理及び演習(a),sab121209,三宅 弘晃,1BC,対象[26-21],"対開講(月2,木2)",5,2026世田谷キャンパス前期.pdf,電気物理及び演習(a)
kikai_system,機シ,世田谷,木,2,前期後,3,CD,伝熱工学,sab121206,永野 秀明,21B,対象[24-17],"対開講(月2,木2)",5,2026世田谷キャンパス前期.pdf,伝熱工学
kikai_system,機シ,世田谷,木,3,前期,3,CD,機械システム設計演習 (1),saz124301,島野 健仁郎 土方 規実雄 実験室(10号,"12B,機械系",対象[24-17],"対開講(木3,木4) 館)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1)
kikai_system,機シ,世田谷,木,3,前期前,3,AB,機械システム設計演習 (1a),saa124302,島野 健仁郎 実験室(10号,"12B,機械系",対象[24-24],"対開講(木3,木4) 館)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1a)
kikai_system,機シ,世田谷,木,3,前期前,3,CD,機械システム設計演習 (1b),saa124303,土方 規実雄,1BJ,対象[24-24],"対開講(木3,木4)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1b)
kikai_system,機シ,世田谷,木,3,前期後,3,AB,機械システム設計演習 (1b),sab124305,土方 規実雄 土方 規実雄,1BJ,対象[24-24],"対開講(木3,木4)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1b)
kikai_system,機シ,世田谷,木,3,前期後,3,CD,機械システム設計演習 (1a),sab124304,島野 健仁郎 実験室(10号,"12B,機械系",対象[24-24],"対開講(木3,木4) 館)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1a)
kikai_system,機シ,世田谷,木,4,前期,3,CD,機械システム設計演習 (1),saz124301,島野 健仁郎 土方 規実雄 実験室(10号,"12B,機械系",対象[24-17],"対開講(木3,木4) 館)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1)
kikai_system,機シ,世田谷,木,4,前期前,3,AB,機械システム設計演習 (1a),saa124302,島野 健仁郎 実験室(10号,"12B,機械系",対象[24-24],"対開講(木3,木4) 館)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1a)
kikai_system,機シ,世田谷,木,4,前期前,3,CD,機械システム設計演習 (1b),saa124303,土方 規実雄,1BJ,対象[24-24],"対開講(木3,木4)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1b)
kikai_system,機シ,世田谷,木,4,前期後,3,AB,機械システム設計演習 (1b),sab124305,土方 規実雄 土方 規実雄,1BJ,対象[24-24],"対開講(木3,木4)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1b)
kikai_system,機シ,世田谷,木,4,前期後,3,CD,機械システム設計演習 (1a),sab124304,島野 健仁郎 実験室(10号,"12B,機械系",対象[24-24],"対開講(木3,木4) 館)",5,2026世田谷キャンパス前期.pdf,機械システム設計演習(1a)
kikai_system,機シ,世田谷,木,5,前期前,2,CD,微分積分学(2a),saa124501,山本 現,13K,対象[25-21],,5,2026世田谷キャンパス前期.pdf,微分積分学(2a)
kikai_system,機シ,世田谷,木,5,前期後,2,CD,微分積分学(2b),sab124502,山本 現,13K,対象[25-21],,5,2026世田谷キャンパス前期.pdf,微分積分学(2b)
kikai_system,機シ,世田谷,金,1,前期前,1,CD,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸ ﾗｽ,saa122112,井上 浩一 大矢 浩徳,12M,対象[26-26],"対開講(火1,金1)",5,2026世田谷キャンパス前期.pdf,微分積分学(1a)リメディアルクラス
kikai_system,機シ,世田谷,金,1,前期前,2,AB,電気電子回路及び演習,saa122106,三宅 弘晃,1BB,対象[25-21],"対開講(火1,金1) ○",5,2026世田谷キャンパス前期.pdf,電気電子回路及び演習
kikai_system,機シ,世田谷,金,1,前期前,2,CD,電気電子回路及び演習,saa122107,土方 規実雄,1BC,対象[25-21],"対開講(火1,金1) ○",5,2026世田谷キャンパス前期.pdf,電気電子回路及び演習
kikai_system,機シ,世田谷,金,1,前期後,1,CD,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸ ﾗｽ,sab122113,井上 浩一 大矢 浩徳,12M,対象[26-26],"対開講(火1,金1)",5,2026世田谷キャンパス前期.pdf,微分積分学(1b)リメディアルクラス
kikai_system,機シ,世田谷,金,1,前期後,2,CD,流れ学(1)及び演習,sab122110,白鳥 英,1BN,対象[25-21],"対開講(火1,金1) ○",5,2026世田谷キャンパス前期.pdf,流れ学(1)及び演習
kikai_system,機シ,世田谷,金,1,前期後,3,CD,機械要素,sab122102,秋田 貢一,1BC,対象[24-17],"対開講(火1,金1)",5,2026世田谷キャンパス前期.pdf,機械要素
kikai_system,機シ,世田谷,金,2,前期,1,IV-A,Communication,saz125201,佐竹 幸信,12G,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-B,Communication,saz125202,グルンデル 教子,12H,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-D,Communication,saz125204,倉持 和歌子,12E,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-E,Communication,saz125205,吹野 佐枝子,11C,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-F,Communication,saz125206,大塚 圭,12B,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-G,Communication,saz125207,鷹取 勇希,13N,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-H,Communication,saz125208,松本 弘法,11D,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-I,Communication,saz125209,稲垣 亜希子,11B,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期,1,IV-J,Communication,saz125210,三宅 加恵,1BL,対象[26-26],,5,2026世田谷キャンパス前期.pdf,Communication
kikai_system,機シ,世田谷,金,2,前期前,2,IV-J,熱力学(1)及び演習,saa122245,白鳥 英,1BN,対象[25-21],"対開講(火2,金2)",5,2026世田谷キャンパス前期.pdf,熱力学(1)及び演習
kikai_system,機シ,世田谷,金,2,前期後,2,AB,微分方程式論,sab122246,田邊 顕一朗,12P,対象[25-17],"対開講(火2,金2)",5,2026世田谷キャンパス前期.pdf,微分方程式論
kikai_system,機シ,世田谷,金,2,前期後,2,CD,微分方程式論,sab122247,古田 公司,11A,対象[25-17],"対開講(火2,金2)",6,2026世田谷キャンパス前期.pdf,微分方程式論
kikai_system,機シ,世田谷,金,2,前期後,3,CD,計測工学,sab122243,田中 康寛,1BC,対象[24-17],"対開講(火2,金2)",6,2026世田谷キャンパス前期.pdf,計測工学
kikai_system,機シ,世田谷,金,3,前期,1,AB,基礎設計製図,saz125301,岩附 信行 製図室(10号 館),機械系設計,対象[26-17],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,基礎設計製図
kikai_system,機シ,世田谷,金,3,前期前,1,CD,機械工作概論及び実習 (a),saa125303,熊谷 正芳 土井 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習(a)
kikai_system,機シ,世田谷,金,3,前期前,1,CD,機械工作概論及び実習 (a),saa125303,熊谷 正芳 土井 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習(a)
kikai_system,機シ,世田谷,金,3,前期前,3,CD,ロボット制御プログラミ 野中 ング,saa122302,謙一郎,22C,対象[24-17],"対開講(火3,金3)",6,2026世田谷キャンパス前期.pdf,ロボット制御プログラミ野中ング
kikai_system,機シ,世田谷,金,3,前期後,1,CD,機械工作概論及び実習 熊谷 (b) 土井,sab125305,正芳 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習熊谷(b)土井
kikai_system,機シ,世田谷,金,3,前期後,1,CD,機械工作概論及び実習 (b),sab125305,熊谷 正芳 土井 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習(b)
kikai_system,機シ,世田谷,金,3,前期後,2,SD,PBL(2),sab122301,宮坂 明宏 藪井 将太,13K,対象[25-20],"対開講(火3,金3)",6,2026世田谷キャンパス前期.pdf,PBL(2)
kikai_system,機シ,世田谷,金,3,前期後,3,SD,制御システム設計,sab122304,野中 謙一郎,22C,対象[24-17],"対開講(火3,金3)",6,2026世田谷キャンパス前期.pdf,制御システム設計
kikai_system,機シ,世田谷,金,4,前期,1,AB,基礎設計製図,saz125301,岩附 信行 製図室(10号 館),機械系設計,対象[26-17],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,基礎設計製図
kikai_system,機シ,世田谷,金,4,前期前,1,CD,機械工作概論及び実習 (a),saa125303,熊谷 正芳 土井 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習(a)
kikai_system,機シ,世田谷,金,4,前期前,1,CD,機械工作概論及び実習 (a),saa125303,熊谷 正芳 土井 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習(a)
kikai_system,機シ,世田谷,金,4,前期後,1,CD,機械工作概論及び実習 (b),sab125305,熊谷 正芳 土井 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習(b)
kikai_system,機シ,世田谷,金,4,前期後,1,CD,機械工作概論及び実習 (b),sab125305,熊谷 正芳 土井 俊弥 くり支援セ ンター,"13L,ものつ",対象[26-21],"対開講(金3,金4)",6,2026世田谷キャンパス前期.pdf,機械工作概論及び実習(b)
kikai_system,機シ,世田谷,土,3,前期前,1,CD,化学(1),saa116301,木屋 幸蔵,21C,対象[26-17],"対開講(土3,土4)",6,2026世田谷キャンパス前期.pdf,化学(1)
kikai_system,機シ,世田谷,土,4,前期前,1,CD,化学(1),saa116301,木屋 幸蔵,21C,対象[26-17],"対開講(土3,土4)",6,2026世田谷キャンパス前期.pdf,化学(1)
kikai_system,機シ,世田谷,土,4,前集中,2,CD,ことづくり(2),saz137613,鈴木 憲吏,-,対象[22-21],,6,2026世田谷キャンパス前期.pdf,ことづくり(2)
kikai_system,機シ,世田谷,土,4,前集中,2,CD,ひとづくり(2),saz137612,杉浦 正吾 加藤 雄一,-,対象[25-21],教養特別講義,6,2026世田谷キャンパス前期.pdf,ひとづくり(2)
kikai_system,機シ,世田谷,土,4,前集中,2,CD,ひらめきづくり(3),saz137615,杉浦 正吾 N・スランタ 加藤 雄一,-,対象[25-23],,6,2026世田谷キャンパス前期.pdf,ひらめきづくり(3)
kikai_system,機シ,世田谷,土,4,前集中,2,CD,ひらめきづくり(3),saz137616,杉浦 正吾 N・スランタ 加藤 雄一,-,対象[22-21],,6,2026世田谷キャンパス前期.pdf,ひらめきづくり(3)
kikai_system,機シ,世田谷,土,4,前集中,2,CD,材料力学(1)及び演習,saz127614,秋田 貢一,-,対象[23-21],,6,2026世田谷キャンパス前期.pdf,材料力学(1)及び演習
kikai_system,機シ,世田谷,土,4,前集中,2,CD,創成設計演習,saz127602,田中 康寛 宮坂 明宏,-,対象[20-20],,6,2026世田谷キャンパス前期.pdf,創成設計演習
kikai_system,機シ,世田谷,土,4,前集中,2,CD,電磁気学基礎,saa112209,須藤 誠一,-,対象[20-17],,6,2026世田谷キャンパス前期.pdf,電磁気学基礎
kikai_system,機シ,世田谷,土,4,前集中,3,CD,ことづくり(4),saz137621,瀬戸 久美子,-,対象[22-21],,6,2026世田谷キャンパス前期.pdf,ことづくり(4)
kikai_system,機シ,世田谷,土,4,前集中,3,CD,ことづくり(4),saz137622,瀬戸 久美子,-,対象[24-23],,6,2026世田谷キャンパス前期.pdf,ことづくり(4)
kikai_system,機シ,世田谷,土,4,前集中,3,CD,ひとづくり(3),saz137629,岸 和幸,-,対象[24-21],教養特別講義,6,2026世田谷キャンパス前期.pdf,ひとづくり(3)
kikai_system,機シ,世田谷,土,4,前集中,3,CD,ひらめきづくり(5),saz137624,杉浦 正吾 大木 浩士,-,対象[24-23],,6,2026世田谷キャンパス前期.pdf,ひらめきづくり(5)
kikai_system,機シ,世田谷,土,4,前集中,3,CD,ひらめきづくり(5),saz137625,杉浦 正吾 大木 浩士,-,対象[22-21],,6,2026世田谷キャンパス前期.pdf,ひらめきづくり(5)
kikai_system,機シ,世田谷,土,4,前集中,3,CD,材料力学(3),saz127601,秋田 貢一,-,対象[19-17],,6,2026世田谷キャンパス前期.pdf,材料力学(3)
